systemNumber,accessionNumber,objectType,_primaryTitle,_primaryImageId,_primaryDate,_primaryPlace,_warningTypes,_currentLocation.id,_currentLocation.displayName,_currentLocation.type,_currentLocation.site,_currentLocation.onDisplay,_primaryMaker.name,_primaryMaker.association,_images._primary_thumbnail,_images._iiif_image_base_url,_images._iiif_presentation_url,_images.imageResolution
O433236,IS.129-1954,Painting,,2013GB1703,1694,Bikaner,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1703/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1703/,https://iiif.vam.ac.uk/collections/O433236/manifest.json,high
O433235,IS.130-1954,Painting,,2013GB1707,ca. 1680,Bikaner,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1707/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1707/,https://iiif.vam.ac.uk/collections/O433235/manifest.json,high
O433225,IS.124-1955,Painting,,2013GB1572,ca. 1740,Marwar,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1572/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1572/,https://iiif.vam.ac.uk/collections/O433225/manifest.json,high
O433224,IS.144-1955,Painting,Radha and Krishna,2013GB1301,ca. 1770 - ca. 1780,Jaipur,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1301/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1301/,https://iiif.vam.ac.uk/collections/O433224/manifest.json,high
O433223,IS.167-1955,Painting,,2013GB1604,ca. 1720,Marwar,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1604/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1604/,https://iiif.vam.ac.uk/collections/O433223/manifest.json,high
O433222,IS.170-1955,Painting,,2013GB1608,ca. 1720,Marwar,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1608/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1608/,https://iiif.vam.ac.uk/collections/O433222/manifest.json,high
O433221,IS.174-1955,Painting,,2013GB1290,ca. 1830,Jaipur,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1290/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1290/,https://iiif.vam.ac.uk/collections/O433221/manifest.json,high
O433220,IS.222-1955,Painting,,2013GB1624,ca. 1725,Rajasthan,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1624/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1624/,https://iiif.vam.ac.uk/collections/O433220/manifest.json,high
O433219,IS.224-1955,Painting,,2006BC3796,ca. 1680,Bikaner,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2006BC3796/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BC3796/,https://iiif.vam.ac.uk/collections/O433219/manifest.json,high
O433218,IS.60-1959,Painting,,2013GB1289,ca. 1820 - ca. 1830,Jaipur,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1289/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1289/,https://iiif.vam.ac.uk/collections/O433218/manifest.json,high
O433217,IS.23-1980,Painting,,2013GB1682,ca. 1725,Bikaner,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1682/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1682/,https://iiif.vam.ac.uk/collections/O433217/manifest.json,high
O433200,IS.100-1951,Painting,Hindola Raga,2013GB1954,ca. 1770,Bundelkhand,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1954/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1954/,https://iiif.vam.ac.uk/collections/O433200/manifest.json,high
O433199,IS.101-1951,Painting,Bhairava Raga,2013GB1966,ca. 1770,Bundelkhand,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1966/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1966/,https://iiif.vam.ac.uk/collections/O433199/manifest.json,high
O433198,IS.132-1951,Painting,Radha and Krishna,2013GD5405,ca. 1770,Guler,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD5405/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD5405/,https://iiif.vam.ac.uk/collections/O433198/manifest.json,high
O433197,IS.144-1951,Painting,,2013GB1996,ca. 1770,Guler,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1996/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1996/,https://iiif.vam.ac.uk/collections/O433197/manifest.json,high
O433196,IS.151-1951,Painting,Durga,2013GB2033,late 18th century,Kangra,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB2033/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB2033/,https://iiif.vam.ac.uk/collections/O433196/manifest.json,high
O433195,IS.156-1951,Painting,,2013GB1990,ca. 1795,Punjab Hills,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1990/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1990/,https://iiif.vam.ac.uk/collections/O433195/manifest.json,high
O433194,IS.166-1951,Painting,Radha and Krishna ,2013GD5434,ca. 1790,Punjab Hills,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD5434/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD5434/,https://iiif.vam.ac.uk/collections/O433194/manifest.json,high
O433193,IS.168-1951,Painting,Krishna,2013GD5436,18th century,Punjab Hills,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD5436/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD5436/,https://iiif.vam.ac.uk/collections/O433193/manifest.json,high
O433192,IS.170-1951,Painting,Durga,2013GD5420,19th century,Kashmir,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD5420/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD5420/,https://iiif.vam.ac.uk/collections/O433192/manifest.json,high
O433191,IS.178-1951,Painting,Prositapatika Nayika,2013GD5446,ca. 1770 - ca. 1780,Nurpur,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD5446/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD5446/,https://iiif.vam.ac.uk/collections/O433191/manifest.json,high
O433190,IS.179-1951,Painting,Bahadur Singh ,2013GB1781,ca. 1791,Bhoti,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1781/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1781/,https://iiif.vam.ac.uk/collections/O433190/manifest.json,high
O433189,IS.182-1951,Painting,Raja Ugar Singh,2013GB2015,ca. 1730,Jammu,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB2015/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB2015/,https://iiif.vam.ac.uk/collections/O433189/manifest.json,high
O433188,IS.183-1951,Painting,Vasakasajja Nayika,2013GB2054,ca. 1740,Jammu,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB2054/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB2054/,https://iiif.vam.ac.uk/collections/O433188/manifest.json,high
O433187,IS.184-1951,Painting,Mian Gopal Singh,2013GB2032,ca. 1700,Jammu,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB2032/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB2032/,https://iiif.vam.ac.uk/collections/O433187/manifest.json,high
O433186,IS.185-1951,Painting,Mian Mukand Dev,2013GB2023,ca. 1746,Jammu,[],THES49810,"South Asia, Room 41",display,VA,True,Nainsukh,maker,"https://framemark.vam.ac.uk/collections/2013GB2023/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB2023/,https://iiif.vam.ac.uk/collections/O433186/manifest.json,high
O433185,IS.186-1951,Painting,Raja Tedhi Singh,2013GB2030,ca. 1745,Jammu,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB2030/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB2030/,https://iiif.vam.ac.uk/collections/O433185/manifest.json,high
O433184,IS.187-1951,Painting,Raja Kailashpat Dev,2013GB2022,ca. 1745,Jammu,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB2022/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB2022/,https://iiif.vam.ac.uk/collections/O433184/manifest.json,high
O433183,IS.188-1951,Painting,Raja Dhrub Dev ,2013GB2044,ca. 1740,Jammu,[],THES49620,In store,storage,VA,False,Nainsukh,painted by,"https://framemark.vam.ac.uk/collections/2013GB2044/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB2044/,https://iiif.vam.ac.uk/collections/O433183/manifest.json,high
O433182,IS.191-1951,Painting,,2013GB2024,ca. 1850,Jammu,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB2024/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB2024/,https://iiif.vam.ac.uk/collections/O433182/manifest.json,high
O433181,IS.195-1951,Painting,,2013GD5438,ca. 1790,Punjab Hills,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD5438/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD5438/,https://iiif.vam.ac.uk/collections/O433181/manifest.json,high
O433180,IS.278-1951,Painting,,2013GB1947,ca. 1720,India,[],THES49620,In store,storage,VA,False,Kesava Das,,"https://framemark.vam.ac.uk/collections/2013GB1947/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1947/,https://iiif.vam.ac.uk/collections/O433180/manifest.json,high
O433179,IS.279-1951,Painting,Sri Raga,2013GB1981,ca. 1770,India,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1981/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1981/,https://iiif.vam.ac.uk/collections/O433179/manifest.json,high
O433178,IS.282-1951,Painting,Mokham Singhji ,2013GB1787,early 19th century,Mewar,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1787/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1787/,https://iiif.vam.ac.uk/collections/O433178/manifest.json,high
O433177,IS.19-1952,Painting,Raja Anand Dev,2013GB2057,ca. 1700,Jammu,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB2057/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB2057/,https://iiif.vam.ac.uk/collections/O433177/manifest.json,high
O433176,IS.64-1952,Painting,Bhairava Raga,2013GB1932,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1932/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1932/,https://iiif.vam.ac.uk/collections/O433176/manifest.json,high
O433175,IS.65-1952,Painting,,2013GB1941,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1941/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1941/,https://iiif.vam.ac.uk/collections/O433175/manifest.json,high
O433174,IS.66-1952,Painting,Malavi Ragini,2013GB1934,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1934/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1934/,https://iiif.vam.ac.uk/collections/O433174/manifest.json,high
O433173,IS.67-1952,Painting,,2013GB1943,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1943/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1943/,https://iiif.vam.ac.uk/collections/O433173/manifest.json,high
O433172,IS.68-1952,Painting,Lalita ragini,2013GB1936,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1936/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1936/,https://iiif.vam.ac.uk/collections/O433172/manifest.json,high
O433171,IS.69-1952,Painting,,2013GB1930,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1930/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1930/,https://iiif.vam.ac.uk/collections/O433171/manifest.json,high
O433170,IS.70-1952,Painting,Brahma ,2013GB1983,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1983/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1983/,https://iiif.vam.ac.uk/collections/O433170/manifest.json,high
O433169,IS.71-1952,Painting,Malasri ragini,2013GL1241,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL1241/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL1241/,https://iiif.vam.ac.uk/collections/O433169/manifest.json,high
O433168,IS.72-1952,Painting,,2013GL1256,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL1256/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL1256/,https://iiif.vam.ac.uk/collections/O433168/manifest.json,high
O433167,IS.73-1952,Painting,,2013GL1237,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL1237/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL1237/,https://iiif.vam.ac.uk/collections/O433167/manifest.json,high
O433166,IS.76-1952,Painting,,2013GL1254,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL1254/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL1254/,https://iiif.vam.ac.uk/collections/O433166/manifest.json,high
O433165,IS.79-1952,Painting,Dipak ragini,2013GB1982,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1982/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1982/,https://iiif.vam.ac.uk/collections/O433165/manifest.json,high
O433164,IS.80-1952,Painting,Dhanasri Ragini,2013GL1242,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL1242/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL1242/,https://iiif.vam.ac.uk/collections/O433164/manifest.json,high
O433163,IS.81-1952,Painting,Kanara Ragini,2013GL1253,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL1253/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL1253/,https://iiif.vam.ac.uk/collections/O433163/manifest.json,high
O433162,IS.82-1952,Painting,,2013GB1940,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1940/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1940/,https://iiif.vam.ac.uk/collections/O433162/manifest.json,high
O433161,IS.83-1952,Painting,Varara Ragini,2013GB1976,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1976/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1976/,https://iiif.vam.ac.uk/collections/O433161/manifest.json,high
O433160,IS.84-1952,Painting,Gujari ragini,2013GB1963,ca. 1680,Amer,[],THES49810,"South Asia, Room 41",display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1963/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1963/,https://iiif.vam.ac.uk/collections/O433160/manifest.json,high
O433159,IS.85-1952,Painting,Kakubha Ragini,2013GL1230,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL1230/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL1230/,https://iiif.vam.ac.uk/collections/O433159/manifest.json,high
O433158,IS.86-1952,Painting,Sri Raga,2013GL1270,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL1270/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL1270/,https://iiif.vam.ac.uk/collections/O433158/manifest.json,high
O433157,IS.87-1952,Painting,Pancham Ragini,2013GL1265,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL1265/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL1265/,https://iiif.vam.ac.uk/collections/O433157/manifest.json,high
O433156,IS.88-1952,Painting,Kedara Ragini,2018KR9861,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2018KR9861/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2018KR9861/,https://iiif.vam.ac.uk/collections/O433156/manifest.json,high
O433155,IS.89-1952,Painting,Kamodini Ragini,2013GB1938,ca. 1680,Amer,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1938/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1938/,https://iiif.vam.ac.uk/collections/O433155/manifest.json,high
O433154,IS.147-1952,Painting,Ladvai Sketch,2013GB2062,ca. 1750 - ca. 1755,Jammu,[],THES49620,In store,storage,VA,False,Nainsukh,maker,"https://framemark.vam.ac.uk/collections/2013GB2062/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB2062/,https://iiif.vam.ac.uk/collections/O433154/manifest.json,high
O433153,IS.262-1952,Painting,Kama ,2013GB2047,ca. 1680,Orchha,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB2047/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB2047/,https://iiif.vam.ac.uk/collections/O433153/manifest.json,high
O433152,IS.276-1952,Painting,,2013GB1780,ca. 1790 - ca. 1795,Bhoti,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1780/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1780/,https://iiif.vam.ac.uk/collections/O433152/manifest.json,high
O89883,IS.48:48/A-1956,Painting,,2006BL1724,18th century,Mughal Empire,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2006BL1724/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BL1724/,https://iiif.vam.ac.uk/collections/O89883/manifest.json,high
O89886,IS.48:49/A-1956,Painting,,2006AN5329,late 17th century,Mughal Empire,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2006AN5329/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AN5329/,https://iiif.vam.ac.uk/collections/O89886/manifest.json,high
O431041,IS.77C-1972,Painting,,2011EV9515,ca. 1835,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9515/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9515/,https://iiif.vam.ac.uk/collections/O431041/manifest.json,high
O431040,IS.77D-1972,Painting,,2011EV9522,ca. 1835,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9522/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9522/,https://iiif.vam.ac.uk/collections/O431040/manifest.json,high
O431039,IS.77E-1972,Painting,,2011EV9518,ca. 1835,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9518/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9518/,https://iiif.vam.ac.uk/collections/O431039/manifest.json,high
O431038,IS.77F-1972,Painting,,2011EV9543,ca. 1835,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9543/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9543/,https://iiif.vam.ac.uk/collections/O431038/manifest.json,high
O431037,IS.77G-1972,Painting,,2011EV8993,ca. 1835,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV8993/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV8993/,https://iiif.vam.ac.uk/collections/O431037/manifest.json,high
O431036,IS.77H-1972,Painting,,2011EV9526,ca. 1835,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9526/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9526/,https://iiif.vam.ac.uk/collections/O431036/manifest.json,high
O431035,IS.77J-1972,Painting,,2011EV8997,ca. 1835,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV8997/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV8997/,https://iiif.vam.ac.uk/collections/O431035/manifest.json,high
O431034,IS.77K-1972,Painting,,2011EV9544,ca. 1835,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9544/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9544/,https://iiif.vam.ac.uk/collections/O431034/manifest.json,high
O431033,IS.77L-1972,Painting,,2011EV9514,ca. 1835,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9514/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9514/,https://iiif.vam.ac.uk/collections/O431033/manifest.json,high
O431032,IS.77M-1972,Painting,,2011EV9510,ca. 1835,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9510/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9510/,https://iiif.vam.ac.uk/collections/O431032/manifest.json,high
O431031,IS.78-1972,Painting,,2011EV9527,second quarter 19th century,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9527/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9527/,https://iiif.vam.ac.uk/collections/O431031/manifest.json,high
O431030,IS.78A-1972,Painting,,2011EV9497,second quarter 19th century,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9497/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9497/,https://iiif.vam.ac.uk/collections/O431030/manifest.json,high
O431029,IS.78B-1972,Painting,,2011EV9520,second quarter 19th century,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9520/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9520/,https://iiif.vam.ac.uk/collections/O431029/manifest.json,high
O431028,IS.78C-1972,Painting,,2011EV9499,second quarter 19th century,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9499/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9499/,https://iiif.vam.ac.uk/collections/O431028/manifest.json,high
O431027,IS.78D-1972,Painting,,2011EV9500,second quarter 19th century,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9500/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9500/,https://iiif.vam.ac.uk/collections/O431027/manifest.json,high
O431026,IS.78E-1972,Painting,,2011EV9512,second quarter 19th century,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9512/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9512/,https://iiif.vam.ac.uk/collections/O431026/manifest.json,high
O431025,IS.78F-1972,Painting,,2011EV9502,second quarter 19th century,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9502/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9502/,https://iiif.vam.ac.uk/collections/O431025/manifest.json,high
O431024,IS.78G-1972,Painting,,2011EV9548,second quarter 19th century,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9548/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9548/,https://iiif.vam.ac.uk/collections/O431024/manifest.json,high
O431023,IS.78H-1972,Painting,,2011EV9504,second quarter 19th century,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9504/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9504/,https://iiif.vam.ac.uk/collections/O431023/manifest.json,high
O431022,IS.78J-1972,Painting,,2011EV9503,second quarter 19th century,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9503/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9503/,https://iiif.vam.ac.uk/collections/O431022/manifest.json,high
O431021,IS.78K-1972,Painting,,2011EV9505,second quarter 19th century,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9505/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9505/,https://iiif.vam.ac.uk/collections/O431021/manifest.json,high
O431020,IS.78L-1972,Painting,,2011EV9508,second quarter 19th century,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9508/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9508/,https://iiif.vam.ac.uk/collections/O431020/manifest.json,high
O431019,IS.78M-1972,Painting,,2011EV9506,second quarter 19th century,Varanasi,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EV9506/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EV9506/,https://iiif.vam.ac.uk/collections/O431019/manifest.json,high
