systemNumber,accessionNumber,objectType,_primaryTitle,_primaryImageId,_primaryDate,_primaryPlace,_warningTypes,_currentLocation.id,_currentLocation.displayName,_currentLocation.type,_currentLocation.site,_currentLocation.onDisplay,_primaryMaker.name,_primaryMaker.association,_images._primary_thumbnail,_images._iiif_image_base_url,_images._iiif_presentation_url,_images.imageResolution
O432470,IS.578-1950,Painting,Kali,2013GL0436,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0436/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0436/,https://iiif.vam.ac.uk/collections/O432470/manifest.json,high
O432469,IS.579-1950,Painting,Chandi ,2013GL0435,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0435/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0435/,https://iiif.vam.ac.uk/collections/O432469/manifest.json,high
O432468,IS.580-1950,Painting,Rajarajesvari,2013GL0433,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0433/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0433/,https://iiif.vam.ac.uk/collections/O432468/manifest.json,high
O432467,IS.581-1950,Painting,Chandra,2013GL0432,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0432/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0432/,https://iiif.vam.ac.uk/collections/O432467/manifest.json,high
O432466,IS.582-1950,Painting,Kurma,2013GL0431,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0431/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0431/,https://iiif.vam.ac.uk/collections/O432466/manifest.json,high
O432465,IS.584-1950,Painting,Bhima and Jarasandha,2013GL0430,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0430/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0430/,https://iiif.vam.ac.uk/collections/O432465/manifest.json,high
O432464,IS.586-1950,Painting,Gaur and Nitai,2013GL0459,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0459/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0459/,https://iiif.vam.ac.uk/collections/O432464/manifest.json,high
O432463,IS.587-1950,Painting,Saraswati as Brahma,2013GL0458,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0458/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0458/,https://iiif.vam.ac.uk/collections/O432463/manifest.json,high
O432462,IS.535-1950,Painting,,2013GL0418,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0418/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0418/,https://iiif.vam.ac.uk/collections/O432462/manifest.json,high
O432461,IS.536-1950,Painting,,2013GL0419,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0419/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0419/,https://iiif.vam.ac.uk/collections/O432461/manifest.json,high
O432460,IS.538-1950,Painting,"Krishna as Kali, and Radha",2013GL0420,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0420/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0420/,https://iiif.vam.ac.uk/collections/O432460/manifest.json,high
O432459,IS.540-1950,Painting,Balarama,2013GL0421,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0421/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0421/,https://iiif.vam.ac.uk/collections/O432459/manifest.json,high
O432458,IS.541-1950,Painting,,2013GL0416,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0416/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0416/,https://iiif.vam.ac.uk/collections/O432458/manifest.json,high
O432457,IS.542-1950,Painting,Jasoda and Krishna,2013GL0445,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0445/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0445/,https://iiif.vam.ac.uk/collections/O432457/manifest.json,high
O432456,IS.543-1950,Painting,Vasudeva and Krishna,2013GL0455,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0455/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0455/,https://iiif.vam.ac.uk/collections/O432456/manifest.json,high
O432455,IS.544-1950,Painting,Radha and Krishna,2013GL0443,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0443/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0443/,https://iiif.vam.ac.uk/collections/O432455/manifest.json,high
O432454,IS.545-1950,Painting,Krishna ,2013GL0444,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0444/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0444/,https://iiif.vam.ac.uk/collections/O432454/manifest.json,high
O432453,IS.539-1950,Painting,,2013GL0442,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0442/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0442/,https://iiif.vam.ac.uk/collections/O432453/manifest.json,high
O432452,IS.590-1950,Painting,Bhairavi ,2013GL0401,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0401/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0401/,https://iiif.vam.ac.uk/collections/O432452/manifest.json,high
O432451,IS.591-1950,Painting,,2013GL0402,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0402/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0402/,https://iiif.vam.ac.uk/collections/O432451/manifest.json,high
O432450,IS.592-1950,Painting,Matsya,2013GL0400,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0400/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0400/,https://iiif.vam.ac.uk/collections/O432450/manifest.json,high
O432449,IS.593-1950,Painting,"Mahabir, Rama and Lakshmana",2013GL0399,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0399/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0399/,https://iiif.vam.ac.uk/collections/O432449/manifest.json,high
O432448,IS.594-1950,Painting,,2013GL0448,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0448/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0448/,https://iiif.vam.ac.uk/collections/O432448/manifest.json,high
O432447,IS.595-1950,Painting,,2013GL0398,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0398/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0398/,https://iiif.vam.ac.uk/collections/O432447/manifest.json,high
O432446,IS.596-1950,Painting,Shorashi,2013GL0397,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0397/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0397/,https://iiif.vam.ac.uk/collections/O432446/manifest.json,high
O432445,IS.597-1950,Painting,Vishnu and Garuda,2013GL0396,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0396/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0396/,https://iiif.vam.ac.uk/collections/O432445/manifest.json,high
O432444,IS.598-1950,Painting,Durga and Mahishasura,2013GL0470,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0470/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0470/,https://iiif.vam.ac.uk/collections/O432444/manifest.json,high
O432443,IS.599-1950,Painting,"Krishna as Kali, and Shiva",2013GL0395,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0395/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0395/,https://iiif.vam.ac.uk/collections/O432443/manifest.json,high
O432442,IS.600-1950,Painting,Brahma ,2013GL0394,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0394/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0394/,https://iiif.vam.ac.uk/collections/O432442/manifest.json,high
O432441,IS.601-1950,Painting,Annapurna and Shiva,2013GL0393,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0393/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0393/,https://iiif.vam.ac.uk/collections/O432441/manifest.json,high
O432440,IS.602-1950,Painting,Ganesha ,2013GL0392,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0392/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0392/,https://iiif.vam.ac.uk/collections/O432440/manifest.json,high
O432439,IS.603-1950,Painting,Vamana,2013GL0391,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0391/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0391/,https://iiif.vam.ac.uk/collections/O432439/manifest.json,high
O432438,IS.604-1950,Painting,Shiva,2013GL0390,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0390/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0390/,https://iiif.vam.ac.uk/collections/O432438/manifest.json,high
O432436,IS.606-1950,Painting,Bagala ,2013GL0388,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0388/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0388/,https://iiif.vam.ac.uk/collections/O432436/manifest.json,high
O432435,IS.607-1950,Painting,Sitala,2013GL0387,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0387/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0387/,https://iiif.vam.ac.uk/collections/O432435/manifest.json,high
O432434,IS.608-1950,Painting,Durga as Jagaddhatri,2013GL0386,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0386/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0386/,https://iiif.vam.ac.uk/collections/O432434/manifest.json,high
O432433,IS.546-1950,Painting,Krishna ,2013GL0299,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0299/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0299/,https://iiif.vam.ac.uk/collections/O432433/manifest.json,high
O432432,IS.547-1950,Painting,Jasoda and Krishna,2013GL0300,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0300/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0300/,https://iiif.vam.ac.uk/collections/O432432/manifest.json,high
O432431,IS.548-1950,Painting,Chaitanya as Rama and Krishna,2013GL0301,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0301/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0301/,https://iiif.vam.ac.uk/collections/O432431/manifest.json,high
O432430,IS.549-1950,Painting,Shiva and Sati,2013GL0302,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0302/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0302/,https://iiif.vam.ac.uk/collections/O432430/manifest.json,high
O432429,IS.550-1950,Painting,"Rama, Lava and Kusha",2013GL0303,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0303/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0303/,https://iiif.vam.ac.uk/collections/O432429/manifest.json,high
O432428,IS.551-1950,Painting,Durga and Rama,2013GL0304,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0304/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0304/,https://iiif.vam.ac.uk/collections/O432428/manifest.json,high
O432427,IS.552-1950,Painting,Rama,2013GL0305,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0305/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0305/,https://iiif.vam.ac.uk/collections/O432427/manifest.json,high
O432426,IS.553-1950,Painting,Sita and Lava,2013GL0306,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0306/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0306/,https://iiif.vam.ac.uk/collections/O432426/manifest.json,high
O432425,IS.554-1950,Painting,Ravana and Sita,2013GL0307,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0307/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0307/,https://iiif.vam.ac.uk/collections/O432425/manifest.json,high
O432424,IS.556-1950,Painting,Indra ,2013GL0309,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0309/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0309/,https://iiif.vam.ac.uk/collections/O432424/manifest.json,high
O432334,IS.558-1950,Painting,Surya,2013GL0403,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0403/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0403/,https://iiif.vam.ac.uk/collections/O432334/manifest.json,high
O432333,IS.559-1950,Painting,Durga,2013GL0404,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0404/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0404/,https://iiif.vam.ac.uk/collections/O432333/manifest.json,high
O432332,IS.560-1950,Painting,Vamana and Bali,2013GL0405,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0405/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0405/,https://iiif.vam.ac.uk/collections/O432332/manifest.json,high
O432331,IS.561-1950,Painting,Parvati and Ganesh,2013GL0406,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0406/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0406/,https://iiif.vam.ac.uk/collections/O432331/manifest.json,high
O432330,IS.562-1950,Painting,"Rama and Sita, Hanuman and Satyabhama",2013GL0407,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0407/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0407/,https://iiif.vam.ac.uk/collections/O432330/manifest.json,high
O432329,IS.563-1950,Painting,Parasurama ,2013GL0408,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0408/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0408/,https://iiif.vam.ac.uk/collections/O432329/manifest.json,high
O432328,IS.564-1950,Painting,Arjuna and Draupadi,2013GL0413,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0413/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0413/,https://iiif.vam.ac.uk/collections/O432328/manifest.json,high
O432327,IS.565-1950,Painting,Ravana and Sita,2013GL0409,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0409/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0409/,https://iiif.vam.ac.uk/collections/O432327/manifest.json,high
O432326,IS.566-1950,Painting,Pavana,2013GL0410,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0410/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0410/,https://iiif.vam.ac.uk/collections/O432326/manifest.json,high
O432325,IS.568-1950,Painting,Balarama and Revati,2013GL0411,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0411/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0411/,https://iiif.vam.ac.uk/collections/O432325/manifest.json,high
O432324,IS.569-1950,Painting,Visvakarma on a black elephant,2013GL0412,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0412/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0412/,https://iiif.vam.ac.uk/collections/O432324/manifest.json,high
O432323,IS.570-1950,Painting,Kalki ,2013GL0414,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0414/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0414/,https://iiif.vam.ac.uk/collections/O432323/manifest.json,high
O432322,IS.571-1950,Painting,Lakshmana and Indrajit,2013GL0415,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0415/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0415/,https://iiif.vam.ac.uk/collections/O432322/manifest.json,high
O432321,IS.572-1950,Painting,Dhumavati ,2013GL0417,ca. 1885,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GL0417/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GL0417/,https://iiif.vam.ac.uk/collections/O432321/manifest.json,high
O432254,IS.60-1949,Painting,,2011EU1081,ca. 1860,Delhi,[],THES49192,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1081/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1081/,https://iiif.vam.ac.uk/collections/O432254/manifest.json,high
O432253,IS.510-1950,Painting,One of nine paintings depicting Hindu deities.,2011EU1184,ca. 1900,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1184/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1184/,https://iiif.vam.ac.uk/collections/O432253/manifest.json,high
O432252,IS.511-1950,Painting,One of nine paintings depicting Hindu deities.,2011EU1160,ca. 1900,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1160/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1160/,https://iiif.vam.ac.uk/collections/O432252/manifest.json,high
O432251,IS.512-1950,Painting,One of nine paintings depicting Hindu deities.,2011EU1164,ca. 1900,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1164/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1164/,https://iiif.vam.ac.uk/collections/O432251/manifest.json,high
O432250,IS.513-1950,Painting,One of nine paintings depicting Hindu deities.,2011EW1917,ca. 1900,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EW1917/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EW1917/,https://iiif.vam.ac.uk/collections/O432250/manifest.json,high
O432249,IS.514-1950,Painting,One of nine paintings depicting Hindu deities.,2011EW1916,ca. 1900,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EW1916/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EW1916/,https://iiif.vam.ac.uk/collections/O432249/manifest.json,high
O432248,IS.515-1950,Painting,One of nine paintings depicting Hindu deities.,2011EU1156,ca. 1900,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1156/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1156/,https://iiif.vam.ac.uk/collections/O432248/manifest.json,high
O432247,IS.516-1950,Painting,One of nine paintings depicting Hindu deities.,2011EU1186,ca. 1900,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1186/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1186/,https://iiif.vam.ac.uk/collections/O432247/manifest.json,high
O432246,IS.517-1950,Painting,One of nine paintings depicting Hindu deities.,2011EU1183,ca. 1900,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1183/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1183/,https://iiif.vam.ac.uk/collections/O432246/manifest.json,high
O432245,IS.518-1950,Painting,Four miscellaneous miniatures of Mughal emperors and an unidentified ruler. ,2011EU1097,ca. 1860 - 1870,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1097/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1097/,https://iiif.vam.ac.uk/collections/O432245/manifest.json,high
O432244,IS.519-1950,Painting,A Mughal tomb.,2011EU1181,ca. 1900,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1181/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1181/,https://iiif.vam.ac.uk/collections/O432244/manifest.json,high
O432243,IS.520-1950,Painting,One of three views of the Golden Temple ,2011EU1180,ca. 1860,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1180/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1180/,https://iiif.vam.ac.uk/collections/O432243/manifest.json,high
O432242,IS.521-1950,Painting,Tomb of Salim Christi,2011EU1177,ca. 1900,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1177/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1177/,https://iiif.vam.ac.uk/collections/O432242/manifest.json,high
O432241,IS.522-1950,Painting,Interior of a Mughal Palace.,2011EU1175,ca. 1900,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1175/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1175/,https://iiif.vam.ac.uk/collections/O432241/manifest.json,high
O432240,IS.523-1950,Painting,One of eleven bust portraits depicting Mughal ladies and princesses.,2011EU1046,ca. 1860 - 1870,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1046/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1046/,https://iiif.vam.ac.uk/collections/O432240/manifest.json,high
O432239,IS.524-1950,Painting,One of two portraits of Maharaja Ranjit Singh (1780-1839).,2011EU1174,ca. 1900,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1174/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1174/,https://iiif.vam.ac.uk/collections/O432239/manifest.json,high
O432238,IS.525-1950,Painting,One of eleven bust portraits depicting Mughal ladies and princesses.,2011EU1086,ca. 1860 - 1870,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1086/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1086/,https://iiif.vam.ac.uk/collections/O432238/manifest.json,high
O432237,IS.526-1950,Painting,Four miscellaneous miniatures of Mughal emperors and an unidentified ruler. ,2011EU1095,ca. 1860 - 1870,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1095/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1095/,https://iiif.vam.ac.uk/collections/O432237/manifest.json,high
O432236,IS.527-1950,Painting,One of two portraits of Maharaja Ranjit Singh (1780-1839),2011EU1168,ca. 1900,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1168/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1168/,https://iiif.vam.ac.uk/collections/O432236/manifest.json,high
O432235,IS.528-1950,Painting,One of eleven bust portraits depicting Mughal ladies and princesses.,2011EU1051,ca. 1860 - 1870,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1051/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1051/,https://iiif.vam.ac.uk/collections/O432235/manifest.json,high
O432234,IS.529-1950,Painting,One of eleven bust portraits depicting Mughal ladies and princesses.,2011EU1066,ca. 1860 - 1870,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1066/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1066/,https://iiif.vam.ac.uk/collections/O432234/manifest.json,high
O432233,IS.530-1950,Painting,One of eleven bust portraits depicting Mughal ladies and princesses,2011EU1087,ca. 1860 - 1870,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EU1087/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EU1087/,https://iiif.vam.ac.uk/collections/O432233/manifest.json,high
